year,state,sightings
21,GA,1
21,FL,2
21,FL,2
21,FL,3
21,FL,1
21,OK,1
21,FL,15
21,LA,1
21,FL,1
21,FL,1
21,SC,1
21,FL,2
21,FL,2
21,FL,1
21,FL,1
21,LA,3
21,FL,1
21,CA,1
21,LA,1
21,FL,3
21,FL,1
21,FL,2
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,TX,1
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,TX,1
21,SC,1
21,CA,1
21,LA,1
21,FL,1
21,CA,1
21,FL,1
21,FL,8
21,FL,2
21,FL,1
21,FL,1
21,LA,4
21,AL,1
21,NC,1
21,CA,1
21,FL,2
21,FL,1
21,LA,1
21,CA,1
21,FL,1
21,FL,1
21,LA,1
21,FL,1
21,TX,3
21,FL,1
21,FL,1
21,FL,3
21,PA,0
21,PA,0
21,PA,0
21,FL,5
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,LA,1
21,FL,1
21,LA,1
21,AL,2
21,FL,1
21,NC,1
21,FL,1
21,FL,1
21,FL,1
21,TX,2
21,FL,1
21,LA,1
21,FL,1
21,LA,1
21,LA,1
21,FL,1
21,FL,2
21,LA,11
21,FL,1
21,FL,1
21,FL,1
21,AL,1
21,TX,1
21,FL,1
21,FL,2
21,LA,2
21,LA,1
21,FL,1
21,LA,2
21,CA,9
21,GA,1
21,FL,1
21,LA,1
21,FL,1
21,FL,2
21,FL,3
21,FL,2
21,FL,1
21,CA,11
21,LA,1
21,FL,1
21,TX,1
21,FL,2
21,FL,1
21,LA,2
21,LA,1
21,SC,1
21,FL,1
21,TX,1
21,FL,1
21,TX,1
21,TX,6
21,TX,1
21,FL,1
21,FL,1
21,FL,1
21,GA,1
21,FL,1
21,TX,4
21,TX,1
21,TX,7
21,TX,1
21,TX,1
21,TX,2
21,FL,1
21,LA,1
21,FL,1
21,TX,2
21,CA,1
21,FL,1
21,TX,1
21,FL,1
21,TX,1
21,FL,18
21,LA,4
21,TX,1
21,TX,1
21,TX,1
21,LA,3
21,FL,1
21,AL,1
21,LA,3
21,TX,1
21,FL,2
21,GA,1
21,TX,1
21,FL,3
21,LA,2
21,AZ,1
21,FL,1
21,TX,1
21,ON,0
21,PA,0
21,TX,1
21,LA,1
21,MS,1
21,FL,2
21,FL,1
21,FL,2
21,FL,1
21,FL,1
21,FL,1
21,LA,1
21,LA,4
21,FL,1
21,FL,1
21,TX,1
21,FL,2
21,FL,4
21,CA,1
21,FL,1
21,FL,3
21,TX,1
21,FL,5
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,LA,3
21,LA,1
21,TX,2
21,FL,1
21,FL,1
21,FL,3
21,FL,4
21,JAL,8
21,CA,1
21,LA,3
21,TX,2
21,OK,1
21,FL,3
21,FL,1
21,LA,1
21,FL,1
21,MS,1
21,MS,1
21,TX,2
21,AZ,1
21,SC,1
21,FL,1
21,TX,1
21,FL,5
21,TX,1
21,FL,1
21,TX,1
21,FL,1
21,FL,1
21,AZ,1
21,TX,1
21,ON,0
21,PA,0
21,ON,0
21,PA,0
21,PA,0
21,TX,5
21,FL,2
21,LA,1
21,FL,1
21,FL,1
21,TX,12
21,FL,1
21,TX,1
21,TX,2
21,FL,2
21,GA,1
21,FL,2
21,TX,1
21,TX,6
21,FL,1
21,FL,3
21,FL,2
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,TX,1
21,TX,2
21,FL,4
21,FL,1
21,CA,1
21,CA,1
21,CA,5
21,FL,1
21,FL,2
21,FL,12
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,FL,1
21,TX,3
21,FL,1
21,FL,1
21,AL,1
21,TX,1
21,FL,2
21,TX,2
21,SC,1
21,GA,1
21,TX,1
21,FL,4
21,FL,1
21,TX,4
21,FL,2
21,FL,1
21,FL,1
21,LA,2
21,TX,1
21,TX,2
21,FL,2
21,FL,1
21,NC,2
21,GA,2
21,TX,1
21,NC,1
21,FL,7
21,TX,1
21,GA,1
21,FL,1
21,FL,1
21,FL,1
21,FL,1
21,LA,1
21,FL,1
21,TX,2
21,FL,20
21,FL,1
21,TX,2
21,PA,0
21,OK,1
21,SC,1
21,LA,2
21,LA,3
21,FL,20
21,LA,1
21,FL,5
21,FL,1
21,FL,1
21,TX,2
21,TX,1
21,TX,1
21,LA,2
21,FL,3
21,FL,1
21,FL,1
21,TX,2
21,SC,1
21,TX,1
21,FL,4
21,NC,2
21,TX,2
21,TX,2
21,TX,1
21,FL,1
21,FL,7
21,FL,1
21,SC,1
21,FL,2
21,FL,1
21,FL,3
21,FL,1
21,TX,2
21,OK,1
21,TX,6
21,GA,1
21,TX,1
21,LA,1
21,NC,1
21,LA,1
21,TX,2
21,SC,1
21,TX,6
21,FL,1
21,LA,1
21,FL,1
21,LA,2
21,FL,1
21,AL,1
21,FL,1
21,FL,1
21,TX,1
21,FL,1
21,TX,2
21,SC,1
21,NC,1
21,LA,1
21,FL,3
21,FL,1
21,GA,2
21,LA,1
21,TX,1
21,TX,1
21,FL,3
21,SC,1
21,FL,1
21,FL,1
21,FL,1
21,GA,1
21,FL,3
21,FL,2
21,FL,2
21,FL,1
21,LA,2
21,FL,1
21,FL,1
21,FL,3
21,TX,1
21,FL,3
21,FL,1
21,TX,12
21,TX,2
21,GA,1
21,FL,20
21,SC,2
21,LA,1
21,TX,1
21,FL,1
21,FL,3
21,FL,3
21,AL,1
21,AL,16
21,AL,6
21,FL,3
21,TX,1
21,FL,2
21,MS,3
21,SC,1
21,FL,1
21,FL,2
21,AL,1
21,FL,15
21,TX,1
21,FL,1
21,CA,1
21,TX,1
21,LA,5
21,TX,2
21,FL,1
21,TX,1
21,TX,4
21,TX,1
21,TX,1
21,FL,3
21,LA,2
21,TX,2
21,TX,1
21,TX,1
21,TX,2
21,FL,2
21,FL,1
21,TX,1
21,FL,5
21,FL,1
21,TX,1
21,TX,1
21,AZ,2
21,TX,1
21,FL,1
21,TX,4
21,TX,1
21,AL,1
21,TX,1
21,TX,2
21,CA,14
21,TX,2
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,2
21,TX,2
21,FL,25
21,MO,1
21,TX,1
21,FL,2
21,FL,3
21,NM,1
21,FL,1
21,FL,1
21,TX,1
21,AZ,1
21,FL,2
21,FL,1
21,FL,1
21,FL,1
21,LA,3
21,FL,3
21,FL,1
21,LA,1
21,TX,3
21,TX,2
21,FL,2
21,LA,2
21,FL,2
21,FL,2
21,TX,2
21,FL,25
21,FL,1
21,LA,1
21,LA,1
21,TX,1
21,TX,1
21,FL,1
21,FL,1
21,FL,1
21,LA,1
21,FL,5
21,LA,1
21,FL,1
21,FL,1
21,FL,2
21,FL,1
21,TX,1
21,FL,1
21,TX,35
21,LA,2
21,FL,3
21,MS,1
21,LA,15
21,FL,3
21,FL,3
21,FL,1
21,FL,4
21,FL,2
21,FL,4
21,FL,1
21,FL,1
21,FL,1
21,TX,1
21,FL,1
21,FL,1
21,FL,1
21,FL,3
21,TX,2
21,FL,1
21,FL,2
21,TX,2
21,TX,2
21,AL,2
21,AL,2
21,TX,1
21,LA,4
21,FL,1
21,FL,1
21,FL,1
21,GA,1
21,FL,1
21,GA,1
21,FL,6
21,AL,1
21,TX,1
21,TX,1
21,SC,1
21,TX,4
21,TX,2
21,TX,2
21,GA,1
21,FL,1
21,TX,1
21,TX,1
21,GA,1
21,FL,1
21,NC,1
21,FL,2
21,VA,1
21,FL,1
21,FL,1
21,PA,0
21,PA,0
21,PA,0
21,PA,0
21,FL,6
21,GA,1
21,GA,4
21,TX,4
21,NM,2
21,TX,3
21,TX,3
21,TX,1
21,AZ,1
21,TX,2
21,FL,1
21,TX,1
21,TX,1
21,TX,3
21,TX,1
21,FL,5
21,AZ,1
21,FL,1
21,FL,2
21,FL,1
21,FL,2
21,FL,1
21,FL,1
21,FL,1
21,FL,2
21,FL,3
21,LA,1
21,FL,1
21,SC,1
21,FL,2
21,FL,3
21,FL,3
21,FL,2
21,FL,2
21,GA,1
21,FL,2
21,FL,2
21,FL,1
21,FL,1
21,AL,1
21,TX,2
21,FL,1
21,AL,3
21,FL,2
21,AL,2
21,GA,1
21,SC,3
21,FL,1
21,FL,1
21,SC,20
21,TX,1
21,MS,1
21,FL,15
21,FL,3
21,TX,1
21,FL,1
21,TX,1
21,TX,1
21,ON,0
21,PA,0
21,PA,0
21,PA,0
21,VA,1
21,St John,1
21,OK,1
21,MD,1
21,GA,2
21,GA,2
21,TX,3
21,GA,1
21,GA,1
21,GA,2
21,CA,1
21,NC,1
21,TX,4
21,FL,3
21,FL,1
21,GA,1
21,FL,1
21,TX,1
21,FL,2
21,SC,1
21,FL,1
21,FL,1
21,FL,3
21,TX,1
21,SC,1
21,TX,2
21,AL,1
21,LA,1
21,FL,1
21,FL,1
21,GA,1
21,TX,15
21,FL,1
21,AL,1
21,NC,2
21,NJ,1
21,TX,1
21,CA,1
21,TX,1
21,TX,10
21,TX,2
21,TX,2
21,TX,4
21,LA,1
21,AL,1
21,GA,1
21,CA,1
21,FL,10
21,TX,1
21,SC,1
21,NC,1
21,FL,6
21,GA,3
21,CA,1
21,TX,1
21,GA,1
21,TN,1
21,AL,20
21,TX,7
21,FL,1
21,FL,2
21,SC,1
21,FL,1
21,TX,2
21,TX,3
21,FL,1
21,AL,1
21,FL,1
21,FL,2
21,GA,5
21,SC,2
21,GA,6
21,TX,1
21,FL,3
21,AL,1
21,AL,2
21,FL,1
21,TX,1
21,FL,1
21,TX,1
21,TX,2
21,FL,3
21,NM,1
21,LA,1
21,CA,1
21,TX,2
21,ON,0
21,PA,0
21,PA,0
21,PA,0
21,TX,1
21,PA,0
21,PA,0
21,TX,1
21,AZ,1
21,NC,1
21,GA,2
21,TX,5
21,CA,2
21,AL,1
21,SC,1
21,FL,1
21,FL,1
21,AL,1
21,TX,4
21,GA,1
21,NC,3
21,TX,1
21,TX,1
21,TX,2
21,ON,0
21,NJ,0
21,PA,0
21,PA,0
21,PA,0
21,FL,4
21,OK,1
21,OK,1
21,SC,1
21,TX,1
21,SC,1
21,TX,2
21,PA,1
21,COA,5
21,NM,1
21,IL,1
21,FL,1
21,FL,1
21,LA,1
21,GA,1
21,LA,1
21,SC,1
21,FL,2
21,FL,2
21,NC,1
21,TX,1
21,FL,1
21,TX,3
21,NC,1
21,NC,1
21,TX,2
21,TX,1
21,CA,1
21,AZ,2
21,AZ,1
21,NJ,1
21,OR,1
21,TX,3
21,FL,15
21,TX,2
21,TX,2
21,SC,1
21,LA,1
21,FL,30
21,FL,2
21,TX,7
21,FL,4
21,SC,1
21,AL,4
21,TX,1
21,TX,1
21,TX,7
21,FL,20
21,TX,2
21,NJ,0
21,PA,0
21,PA,0
21,PA,0
21,TX,1
21,ON,0
21,PA,0
21,PA,0
21,PA,0
21,AL,1
21,FL,1
21,CA,1
21,NC,1
21,CA,1
21,TX,2
21,SC,10
21,SC,1
21,CA,3
21,WI,3
21,TX,1
21,TX,4
21,TX,1
21,LA,2
21,FL,1
21,TX,5
21,FL,1
21,AL,2
21,SC,1
21,FL,4
21,FL,3
21,LA,1
21,FL,3
21,CA,1
21,FL,1
21,TX,3
21,TX,20
21,FL,20
21,TX,1
21,PA,0
21,PA,0
21,SC,1
21,TX,1
21,NC,1
21,VA,1
21,TX,2
21,TX,1
21,TX,3
21,TX,1
21,CA,1
21,TX,2
21,ON,1
21,GA,1
21,FL,2
21,TX,1
21,LA,1
21,LA,20
21,GA,1
21,NC,1
21,LA,2
21,GA,1
21,NS,1
21,MD,1
21,TX,1
21,TX,1
21,OK,1
21,OH,1
21,CA,1
21,CA,1
21,GA,1
21,NM,2
21,TX,2
21,TX,4
21,TN,2
21,TX,1
21,GA,1
21,TX,1
21,MS,1
21,TX,6
21,FL,1
21,TX,1
21,ON,0
21,NJ,0
21,PA,0
21,PA,0
21,PA,0
21,TX,1
21,TX,1
21,TX,1
21,NJ,0
21,PA,0
21,TX,6
21,NJ,1
21,GA,1
21,GA,1
21,NC,1
21,TX,1
21,VA,1
21,LA,1
21,CA,1
21,CA,1
21,TX,1
21,TX,3
21,TX,1
21,TX,3
21,NJ,1
21,VA,1
21,NM,1
21,TX,1
21,OK,1
21,TX,14
21,NJ,2
21,SC,1
21,TX,1
21,FL,20
21,AL,5
21,GA,1
21,TX,1
21,FL,1
21,GA,1
21,TX,3
21,MS,2
21,TX,10
21,TX,1
21,GA,3
21,NC,1
21,FL,2
21,AL,2
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,ON,1
21,NJ,0
21,PA,0
21,PA,0
21,TX,10
21,MD,1
21,TN,1
21,TX,1
21,AR,1
21,MD,1
21,CA,1
21,SC,1
21,NC,1
21,NJ,3
21,WV,1
21,KS,1
21,NY,1
21,TX,1
21,LA,1
21,TX,1
21,GA,2
21,TX,2
21,TX,1
21,VA,1
21,TX,1
21,TN,1
21,NC,30
21,OK,1
21,MO,1
21,CT,1
21,LA,3
21,FL,1
21,AL,3
21,GA,1
21,NC,3
21,SC,2
21,TX,2
21,NC,9
21,TX,1
21,SC,2
21,OK,1
21,TX,1
21,TN,1
21,TN,1
21,TX,4
21,TX,1
21,TX,16
21,SC,1
21,AL,2
21,OK,1
21,ON,1
21,GA,1
21,TX,9
21,UT,1
21,TX,3
21,KY,1
21,OH,1
21,TX,1
21,IL,1
21,LA,1
21,OK,1
21,TN,1
21,FL,4
21,TX,1
21,MS,10
21,TX,1
21,TX,1
21,GA,1
21,TX,1
21,TX,1
21,ON,1
21,NJ,0
21,PA,0
21,PA,0
21,PA,0
21,TX,1
21,TX,1
21,ON,1
21,NJ,0
21,PA,0
21,PA,0
21,TX,1
21,TX,1
21,TX,8
21,TX,3
21,MO,1
21,GA,1
21,TX,3
21,WI,1
21,AZ,1
21,GA,1
21,NM,1
21,TX,36
21,LA,1
21,CO,1
21,KY,1
21,AZ,2
21,CA,2
21,TX,1
21,MI,1
21,GA,1
21,GA,1
21,TX,4
21,TX,1
21,CA,1
21,FL,15
21,TX,1
21,FL,9
21,TX,1
21,TX,1
21,CA,1
21,OK,2
21,SC,1
21,AL,5
21,TX,10
21,TX,1
21,AL,1
21,AL,12
21,LA,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,NJ,0
21,PA,0
21,PA,0
21,PA,0
21,GA,2
21,OK,1
21,TX,15
21,TX,3
21,TX,1
21,CO,1
21,TX,1
21,LA,2
21,LA,1
21,TX,2
21,TX,3
21,TX,2
21,MO,1
21,WI,1
21,CO,2
21,AR,1
21,TX,10
21,TX,25
21,TX,1
21,AL,1
21,OK,1
21,TX,5
21,TX,12
21,TAM,5
21,MD,1
21,TX,3
21,KS,1
21,AZ,1
21,MS,3
21,TX,5
21,TX,2
21,TAM,5
21,TX,2
21,TX,1
21,TX,12
21,FL,1
21,TX,12
21,TX,1
21,TX,1
21,St Croix,1
21,TX,3
21,AZ,1
21,LA,3
21,TX,2
21,TX,3
21,TX,1
21,MO,2
21,IL,1
21,MO,1
21,AL,50
21,TX,15
21,MO,1
21,TX,2
21,TX,1
21,AL,1
21,FL,1
21,TX,1
21,PA,0
21,PA,0
21,ON,0
21,PA,0
21,PA,0
21,PA,0
21,FL,2
21,MS,2
21,TX,1
21,FL,1
21,MO,2
21,MA,1
21,CA,1
21,FL,6
21,CA,1
21,CA,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,CA,1
21,TX,1
21,AZ,1
21,LA,1
21,NC,1
21,FL,2
21,TX,2
21,TX,1
21,UT,1
21,AL,1
21,NM,1
21,CA,1
21,NJ,8
21,NY,2
21,NC,3
21,FL,4
21,TN,1
21,MS,1
21,MO,1
21,TX,2
21,TX,6
21,TX,3
21,AL,3
21,ON,0
21,NJ,0
21,PA,0
21,PA,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,PA,0
21,PA,0
21,TX,10
21,TX,1
21,TX,1
21,NC,1
21,SC,1
21,GA,2
21,GA,1
21,TX,100
21,LA,1
21,TX,1
21,TX,13
21,SC,1
21,NC,1
21,CA,1
21,NY,1
21,TX,50
21,TX,1
21,AL,2
21,TX,30
21,FL,2
21,FL,4
21,NJ,5
21,MS,1
21,FL,12
21,NY,2
21,GA,1
21,GA,20
21,MA,1
21,FL,1
21,LA,2
21,LA,2
21,FL,7
21,TX,1
21,GA,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,GA,1
21,ON,0
21,NJ,0
21,PA,0
21,PA,1
21,PA,0
21,TX,24
21,LA,1
21,TX,35
21,GA,1
21,CT,1
21,TX,50
21,TX,2
21,TX,21
21,LA,2
21,NS,1
21,TX,7
21,TX,10
21,GA,1
21,TX,5
21,TX,1
21,TX,6
21,MI,1
21,TX,3
21,SC,2
21,KY,1
21,NY,1
21,MA,1
21,LA,1
21,AL,1
21,NM,2
21,MD,17
21,TX,10
21,TX,20
21,PA,1
21,GUA,40
21,MA,1
21,OH,1
21,ON,1
21,TX,3
21,TX,3
21,TX,4
21,NC,1
21,TN,1
21,TX,30
21,TX,44
21,TX,2
21,TX,2
21,TX,1
21,TX,1
21,TX,2
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,25
21,TX,9
21,NB,1
21,TX,10
21,TX,4
21,SC,1
21,VA,1
21,GA,1
21,SC,1
21,SC,1
21,AL,12
21,TX,18
21,GA,1
21,TX,3
21,TX,3
21,CA,1
21,MS,1
21,SC,2
21,TX,3
21,SC,10
21,TX,1
21,TX,1
21,SC,5
21,FL,10
21,CT,5
21,NC,1
21,VA,5
21,NJ,1
21,TX,4
21,FL,10
21,MA,1
21,TX,1
21,CA,1
21,TX,4
21,TX,1
21,TN,1
21,TX,3
21,TX,1
21,TX,7
21,CA,7
21,MO,1
21,VA,1
21,VA,2
21,TX,4
21,TX,1
21,TX,30
21,OH,1
21,TX,1
21,OH,1
21,OH,1
21,NJ,1
21,MA,1
21,NJ,1
21,MD,2
21,IN,1
21,TX,8
21,NY,1
21,TX,3
21,DE,3
21,MD,2
21,TX,2
21,NLE,1
21,TX,2
21,AL,1
21,AL,1
21,TX,1
21,NC,3
21,CT,1
21,TX,25
21,TX,3
21,CO,1
21,NY,16
21,SC,32
21,TX,11
21,TX,12
21,SC,25
21,MS,1
21,TX,8
21,LA,3
21,AL,320
21,FL,2
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,2
21,PA,0
21,PA,0
21,TX,1
21,ON,0
21,PA,0
21,PA,1
21,NC,3
21,TX,1
21,MD,1
21,TX,5
21,OK,1
21,TX,6
21,TX,2
21,VA,1
21,TX,2
21,VA,4
21,TX,8
21,OK,2
21,AZ,2
21,TX,6
21,TX,8
21,SC,2
21,TX,3
21,TX,3
21,OK,1
21,TX,5
21,TX,58
21,TX,1
21,NM,2
21,NJ,1
21,TX,2
21,TX,17
21,TX,3
21,TX,7
21,TX,4
21,NJ,1
21,TX,2
21,TX,1
21,TX,1
21,TX,3
21,SC,1
21,TX,5
21,NC,3
21,TX,66
21,TX,61
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,6
21,CA,1
21,NC,1
21,GA,1
21,LA,2
21,TX,1
21,TX,7
21,PA,0
21,PA,0
21,CA,2
21,CA,1
21,NS,1
21,NY,1
21,TX,1
21,TX,3
21,NC,3
21,NV,1
21,IL,1
21,TX,5
21,OK,1
21,TX,5
21,TX,1
21,AZ,1
21,TX,2
21,CA,4
21,TX,1
21,NM,2
21,SC,3
21,FL,1
21,TX,8
21,TX,5
21,NM,2
21,GA,1
21,TX,2
21,NC,1
21,TX,7
21,AZ,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,3
21,NS,1
21,TX,1
21,NJ,1
21,NM,1
21,TX,3
21,CA,1
21,VA,1
21,PA,2
21,NM,2
21,TX,65
21,SC,9
21,PA,1
21,PA,1
21,PA,1
21,TX,2
21,TX,29
21,PA,1
21,CA,1
21,FL,1
21,TX,3
21,TX,15
21,MO,1
21,TX,4
21,TX,3
21,TX,5
21,NC,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,1
21,TX,3
21,TX,73
21,TX,82
21,NY,2
21,TX,5
21,FL,3
21,ON,0
21,NJ,1
21,PA,0
21,PA,1
21,PA,0
21,TX,1
21,ON,0
21,NJ,0
21,PA,1
21,PA,1
21,FL,25
21,SC,3
21,NC,1
21,NC,1
21,TN,1
21,NC,1
21,TX,1
21,TX,2
21,NC,1
21,TX,3
21,TX,1
21,MO,1
21,TX,3
21,TX,1
21,TX,1
21,IL,1
21,CA,1
21,IL,1
21,TX,1
21,IL,1
21,TX,3
21,VA,1
21,KY,1
21,TX,18
21,NC,1
21,TX,7
21,NY,1
21,VA,2
21,SC,26
21,TX,2
21,TX,12
21,LA,1
21,TX,1
21,CA,2
21,CA,1
21,TX,1
21,AZ,1
21,NC,1
21,TX,4
21,NC,6
21,AZ,1
21,GA,2
21,TX,1
21,FL,4
21,NC,1
21,NC,1
21,GA,2
21,TX,1
21,TX,5
21,CA,1
21,AZ,1
21,PA,2
21,TX,4
21,NLE,6
21,TX,1
21,MD,1
21,TX,2
21,GA,1
21,FL,2
21,TX,1
21,TX,1
21,FL,3
21,MA,1
21,TX,1
21,TX,3
21,AL,15
21,TX,5
21,NC,1
21,OK,2
21,TX,1
21,TX,4
21,TX,1
21,TX,12
21,OK,3
21,OK,1
21,TX,1
21,TX,15
21,TX,3
21,TX,1
21,TX,1
21,TX,1
21,OK,1
21,TX,2
21,MD,1
21,TX,10
21,TX,3
21,OK,1
21,CA,1
21,TX,9
21,MS,4
21,MO,1
21,CA,2
21,VA,1
21,SC,1
21,TX,3
21,TX,4
21,CA,1
21,CA,1
21,CA,1
21,GA,1
21,IL,2
21,CA,1
21,OH,2
21,NJ,1
21,FL,1
21,KY,1
21,LA,5
21,AL,3
21,IL,1
21,AZ,2
21,AZ,2
21,GA,1
21,MO,1
21,TX,3
21,CA,1
21,TX,22
21,AZ,1
21,TX,3
21,TX,2
21,TX,1
21,VA,2
21,TX,88
21,TX,96
21,SC,2
21,SC,1
21,FL,1
21,MS,1
21,NC,15
21,TX,20
21,TX,1
21,GA,1
21,TX,4
21,PA,1
21,PA,1
21,PA,0
21,TX,3
21,GA,2
21,NC,1
21,GA,1
21,GA,1
21,TN,1
21,AL,2
21,TX,5
21,TX,1
21,NC,1
21,NJ,1
21,VA,1
21,GA,4
21,TN,1
21,LA,1
21,MS,2
21,VA,3
21,TX,2
21,NY,1
21,GA,4
21,CT,2
21,PA,1
21,TX,1
21,TN,1
21,NJ,1
21,NJ,2
21,TX,14
21,NC,1
21,MD,1
21,TX,13
21,TX,2
21,OK,8
21,SC,1
21,GA,1
21,NC,5
21,GA,1
21,TX,3
21,NJ,1
21,MA,1
21,NC,5
21,SC,1
21,TX,15
21,TX,1
21,GA,2
21,GA,1
21,TX,1
21,TX,1
21,CO,1
21,NC,9
21,CT,5
21,MD,2
21,MD,1
21,NC,2
21,TX,1
21,CT,2
21,SC,1
21,NC,1
21,NC,1
21,AR,1
21,TN,2
21,NY,1
21,TX,10
21,AR,1
21,TX,1
21,GA,5
21,GA,1
21,NC,1
21,MD,3
21,AZ,1
21,AZ,1
21,TX,1
21,TX,1
21,TX,1
21,TX,2
21,TX,2
21,FL,1
21,GA,1
21,GA,1
21,GA,1
21,VA,2
21,ON,1
21,PA,0
21,PA,0
21,TX,1
21,VA,1
21,GA,1
21,VA,1
21,NY,1
21,TX,10
21,GA,1
21,SC,5
21,MO,1
21,TX,15
21,TX,4
21,GA,1
21,AL,2
21,CA,1
21,TN,1
21,MO,1
21,GA,1
21,TX,1
21,RI,1
21,TX,2
21,NC,1
21,FL,1
21,VA,1
21,TX,2
21,OH,1
21,MD,1
21,TX,2
21,TX,6
21,NC,1
21,AZ,2
21,AZ,2
21,NJ,4
21,NM,1
21,KY,1
21,TX,7
21,TN,12
21,OK,1
21,TX,2
21,MI,1
21,TX,2
21,MS,10
21,GA,6
21,VA,1
21,NM,1
21,IL,5
21,CA,1
21,KY,2
21,GA,1
21,IN,1
21,TX,4
21,TX,4
21,MS,1
21,MO,4
21,WV,1
21,SC,11
21,NC,2
21,NC,2
21,VA,2
21,TX,2
21,GA,1
21,TX,1
21,NC,2
21,TX,4
21,TX,3
21,MD,1
21,TX,14
21,TX,1
21,MO,1
21,NC,2
21,GA,1
21,ON,1
21,IN,1
21,TX,2
21,TX,121
21,TX,118
21,NY,1
21,CA,1
21,TX,1
21,GA,1
21,AL,1
21,NC,24
21,VA,1
21,MA,2
21,TX,1
21,TX,1
21,VA,3
21,TX,5
21,TX,25
21,TX,1
21,SC,6
21,VA,1
21,AR,1
21,TX,2
21,CA,1
21,TX,1
21,NC,1
21,TX,4
21,TX,1
21,NS,1
21,TX,1
21,TX,2
21,VA,1
21,CA,1
21,AR,10
21,TX,9
21,MD,2
21,TX,6
21,TX,5
21,IL,1
21,OK,2
21,MS,3
21,CA,1
21,MS,1
21,SC,11
21,TX,12
21,TX,20
21,TX,1
21,TX,2
21,TX,1
21,DC,4
21,NJ,1
21,NJ,1
21,CA,15
21,CO,1
21,VA,2
21,TX,3
21,SC,2
21,TX,2
21,MS,7
21,NM,1
21,IL,1
21,GA,2
21,VA,1
21,AL,20
21,TX,5
21,VA,8
21,TX,4
21,TX,2
21,TX,1
21,VA,3
21,AR,6
21,TX,3
21,MS,1
21,MA,1
21,OK,1
21,ON,1
21,AZ,1
21,TX,1
21,TX,1
21,TX,1
21,AL,2
21,GA,1
21,FL,5
21,MS,3
21,NJ,2
21,PA,0
21,PA,0
21,ON,2
21,NJ,1
21,PA,2
21,CT,5
21,SC,1
21,RI,1
21,TX,1
21,GA,2
21,TX,1
21,NH,2
21,TN,1
21,NH,1
21,CT,1
21,TX,1
21,TX,3
21,VA,1
21,CT,12
21,CT,4
21,MD,1
21,TX,1
21,CO,1
21,SC,40
21,NC,1
21,TX,3
21,GA,2
21,TX,2
21,TX,2
21,TX,2
21,TX,1
21,CO,1
21,MA,1
21,MA,1
21,TX,62
21,SC,1
21,TX,1
21,AZ,1
21,TX,1
21,TX,5
21,TX,3
21,TX,1
21,ME,4
21,NJ,5
21,NH,1
21,VA,100
21,MA,2
21,PA,1
21,CA,1
21,CA,1
21,TX,12
21,NC,6
21,MA,1
21,TX,5
21,TX,1
21,AL,31
21,TX,1
21,ME,1
21,AL,25
21,NJ,6
21,TX,3
21,TX,1
21,TX,10
21,ME,1
21,PA,2
21,AL,1
21,TX,2
21,NC,1
21,TX,2
21,CO,1
21,TX,1
21,MA,3
21,NC,1
21,PA,1
21,MA,1
21,VA,1
21,TX,1
21,TX,1
21,GA,1
21,GA,1
21,TX,1
21,GA,2
21,NJ,1
21,VA,1
21,ON,2
21,PA,2
21,PA,2
21,KY,3
21,NJ,1
21,CA,1
21,VA,8
21,MA,1
21,NC,1
21,MA,1
21,OK,1
21,NH,2
21,OK,1
21,CT,8
21,MD,1
21,NY,5
21,TX,25
21,RI,1
21,MS,1
21,TX,3
21,AZ,1
21,VA,1
21,VA,2
21,OK,1
21,CA,1
21,CA,2
21,CA,2
21,GA,1
21,TN,1
21,CT,1
21,TX,3
21,NC,12
21,MA,2
21,CA,3
21,TX,1
21,NC,1
21,GA,5
21,SC,1
21,AL,12
21,PA,1
21,AZ,3
21,NY,2
21,TX,1
21,TX,10
21,CT,3
21,PA,2
21,CT,12
21,NJ,3
21,NC,14
21,MS,8
21,VA,4
21,GA,2
21,MA,1
21,DE,1
21,AZ,1
21,NC,1
21,AZ,6
21,OH,1
21,PA,1
